key,title,authors,journal,issn,volume,issue,pages,year,publisher,url,abstract
X.ISI.000465431000021,Phenotypic variability predicts decision accuracy in unicellular organisms,"Dussutour, Audrey and Ma, Qi and Sumpter, David",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,286,1896,NA,2019,ROYAL SOC,10.1098/rspb.2018.2825,"When deciding between different options, animals including humans face the dilemma that fast decisions tend to be erroneous, whereas accurate decisions tend to be relatively slow. Recently, it has been suggested that differences in the efficacy with which animals make a decision relate closely to individual behavioural differences. In this paper, we tested this hypothesis in a unique unicellular organism, the slime mould Physarum polycephalum. We first confirmed that slime moulds differed consistently in their exploratory behaviour from `fast' to `slow' explorers. Second, we showed that slow explorers made more accurate decisions than fast explorers. Third, we demonstrated that slime moulds integrated food cues in time and achieved higher accuracy when sampling time was longer. Lastly, we showed that in a competition context, fast explorers excelled when a single food source was offered, while slow explorers excelled when two food sources varying in quality were offered. Our results revealed that individual differences in accuracy were partly driven by differences in exploratory behaviour. These findings support the hypothesis that decision-making abilities are associated with behavioural types, even in unicellular organisms."
X.ISI.000459340000007,Tameness does not correlate with the learning of an appetitive association in a wild canid,"Petelle, Matthew B. and Eriquet, Stephanie P. and le Roux, Aliza",CURRENT ZOOLOGY,1674-5507,65,1,61-65,2019,OXFORD UNIV PRESS,10.1093/cz/zoy021,"Individual differences in cognition have been shown to be common in some animal taxa, and recent evidence suggests that an individual's personality can be associated with an individual's cognitive strategy. We tested whether wild bat-eared foxes Otocyon megalotis differ in a risk-taking behavior (tameness) and whether this trait correlated with appetitive association learning performance. While our result shows that individuals differed in their tameness, we found no association between this personality trait and learning the appetitive association. This result does not support the framework that differences in cognition are associated with differences in personality; however, our small sample size does not allow us to assert that personality cannot be associated with cognition in this system. This study highlights that measuring cognition and personality in wild systems presents added difficulty and that correlations found in captive animals may not be evident in their wild counterparts."
X.ISI.000457630500005,Current energy state interacts with the developmental environment to influence behavioural plasticity,"Royaute, Raphael and Garrison, Courtney and Dalos, Jeremy and Berdal, Monica A. and Dochtermann, Ned A.",ANIMAL BEHAVIOUR,0003-3472,148,NA,39-51,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2018.11.013,"There is increasing evidence that among-individual differences in behaviour are, in part, generated by environmental effects. For example, diet quality can have drastically different effects on behavioural variation depending on whether it acts primarily during ontogeny (i.e. as a permanent environmental effect) or has an immediate effect on trait expression as a consequence of energy intake (i.e. temporary source of variation). Moreover, whether diet quality has a stronger effect on a trait's average expression, its variance or its covariance with other traits, remains unclear. We used a 2 x 2 factorial design crossing life stage (juvenile and adult) and diet quality (low- or high-energy content) to disentangle the effects of developmental and adult diets on the expression of behavioural differences. We tested 281 crickets for their activity levels, responses to predator cues and body mass. Neither developmental diet nor adulthood diet had any effect on population means or on the expression of an activity-antipredator response syndrome, suggesting a genetic basis for this syndrome. We did find evidence for increases in the within-individual variance as a result of exposure to a high-quality diet. However, these increases were only found for antipredator response and body mass. This indicates that diets with higher energy content can increase the potential for behavioural plasticity in antipredator response. In addition to changes in within-individual variation in behaviour, diet quality during development also mediated the links between maturation time and exploratory behaviours. More exploratory crickets matured faster when exposed to the low-quality developmental diet, but this relation was absent in the high-quality diet treatment. Our results show that changes in developmental diet quality can mediate the relationship between life history and behavioural traits later in life. (C) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000457630500012,Individual plasticity in alternative reproductive tactics declines with social experience in male guppies,"Polverino, Giovanni and Palmas, Bianca M. and Evans, Jonathan P. and Gasparini, Clelia",ANIMAL BEHAVIOUR,0003-3472,148,NA,113-121,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2018.12.014,"Understanding causes and consequences of behavioural plasticity is a major focus in animal behaviour studies for its importance to any population's ability to persist under changing environments. However, behavioural plasticity in traits linked to reproduction has received surprisingly limited attention, especially in species exhibiting alternative reproductive tactics (ARTs). In this study, we explored how behavioural plasticity in ARTs varies in response to social conditions in male guppies, Poecilia reticulata, an internally fertilizing fish in which males can switch between two ARTs to achieve matings. Males can either court receptive females using elaborate mating displays (courtship), or attempt forced copulations without prior display or female cooperation (sneaking). Although males have a genetic predisposition to engage predominantly in one tactic over the other, the extent to which social experience shapes individual plasticity in these tactics is unknown. We observed that between-individual variation in mating effort and preferred ARTs was repeatable over time and largely explained by variation in body size and coloration between individuals. Moreover, we showed experimentally that males exposed to social cues rapidly developed a preference towards either sneaking or courting, resulting in a rapid decline in individual plasticity compared to their socially deprived counterparts. These findings accord with the theoretical predictions that behavioural plasticity should decline as individuals incrementally adjust to local environmental conditions and, thus, when environmental uncertainty is reduced. (C) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000456650100012,Behavioral repeatability and choice performance in wild free-flying nectarivorous bats (Glossophaga commissarisi),"Nachev, Vladislav and Winter, York",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,73,2,NA,2019,SPRINGER,10.1007/s00265-019-2637-4,"Animal individuals show patterns of behavior that are stable within individuals but different among individuals. Such individual differences are potentially associated with differences in foraging efficiency and in fitness. Furthermore, behavioral responses may be correlated in specific suites of so-called behavioral syndromes that are consistent across different contexts and with time. Here, we present a field investigation on individual differences between wild, free-flying nectarivorous bats (Glossophaga commissarisi) in the foraging context. We further investigated how individual differences affect choice performance, and we examined their interdependence within hypothesized behavioral syndrome structures. Free-ranging bats were individually identified as they visited an array of 24 artificial flowers with nectar of high or low sugar concentration. We found that three behavioral measures of foraging behavior were individually stable over the two-month observation period. We investigated the link between individual behavioral measures and measures of choice performance using generalized linear mixed models. Individual measures of choice performance showed significant repeatability, and we found evidence that bats making more visits per bout tend to be slower in learning to avoid unprofitable flowers. We used a multi-response generalized linear mixed model to estimate between-individual correlations and compare hypothesized syndrome structures. There were no clear patterns of between-individual correlations among the behavioral measures in our study, despite the measures exhibiting significant repeatability. This may indicate that foraging behavior depends on multiple individual behavior dimensions that are not adequately described by simple models of behavioral syndromes.Significance statementNectar-feeding bats, like other animals including humans, have their own peculiar ways of consuming food that differ among individuals of the same species. We characterized the feeding habits of individuals in a population of wild, free-flying bats that were trained to gather nectar from computer-automated artificial flowers in a Costa Rican rainforest. Individual bats responded to the experimental conditions in different ways, but consistently over the two-month observation period. For example, some bats frequently returned to the same flowers, while others tended to meticulously probe most flowers they encountered before returning to a previously visited location. Interestingly, bats also consistently differed in how fast they learned to avoid flowers with dilute nectar and the faster learners were the bats that made only a few visits on each feeding trip. This suggests that individual foraging strategies might be associated with differences in foraging efficiency."
X.ISI.000456650100009,"Developing individual differences in primate behavior: the role of genes, environment, and their interplay","von Borell, Christoph J. and Weiss, Alexander and Penke, Lars",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,73,2,NA,2019,SPRINGER,10.1007/s00265-019-2633-8,"As is the case for humans, it has long been thought that nonhuman primates can be described in terms of their personality. Scientific observations that support this view include the presence of individual differences in social behavior and that they are relatively stable throughout life. Consequently, individuals are constrained in their behavioral flexibility when dealing with various environmental challenges. Still, the variation among individuals during development suggests that the environment influences how primates behave. Research in fields including psychology, behavior genetics, and behavioral ecology have tried to identify the mechanisms responsible for this interplay of behavioral stability and change. In this review, we integrate theories and findings from research on humans and nonhuman primates that highlight how and to what extent genetic and environmental contributions shape the development of social behavior. To do so, we first provide an overview and define what is meant by mean-level and rank-order change of behavior. We then review explanations of behavioral stability and change, focusing on the role of genetic effects, how environmental circumstances influence behavioral variation throughout development, and how genetic and environmental influences may interact to produce this variation. Finally, we point to future research directions that could help us to further understand the development of social behavior in primates from within a behavior genetics framework."
X.ISI.000461135000019,Diet and provisioning rate differ predictably between dispersing and philopatric pied flycatchers,"Nicolaus, Marion and Barrault, Solange C. Y. and Both, Christiaan",BEHAVIORAL ECOLOGY,1045-2249,30,1,114-124,2019,OXFORD UNIV PRESS INC,10.1093/beheco/ary152,"Dispersers should express different foraging or social behaviors than nondispersers to thrive in unfamiliar habitats. In pied flycatchers (Ficedula hypoleuca), naive dispersers (immigrants) had a more generalist diet and higher feeding rates compared with philopatric birds, but we found no difference in level of aggression. Males with more generalist diet fledged more young. This suggests that learning or early imprinting affects individual food and settlement choices and that dispersers adopt different life-history strategies. Abstract Dispersal is an essential process for most animal populations to persist in changing environments. Dispersers are often a nonrandom sample of the population, and differ consistently from nondispersers in a suite of correlated phenotypic traits (dispersal syndromes). This phenotypic integration is thought to be adaptive. Here, we investigate whether dispersal tendency of individual pied flycatchers (Ficedula hypoleuca) covaries with a set of repeatable behaviors that should confer advantages for surviving and reproducing in novel environments. We specifically focus on the link between dispersal, foraging behavior, and aggressiveness because selection on foraging tactics or social behaviors likely differs between individuals staying in familiar or dispersing to novel environments. Using repeated measures of nestling provisioning data of pied flycatcher parents in 1 year, we tested if immigrants and philopatric individuals (local recruits and experienced breeders) differed in diet specialization, provisioning rates, levels of aggression, and reproductive success. Results show that individuals differed consistently in their foraging behavior, with immigrants having a more generalist diet and higher feeding rates than philopatric birds, but not in aggressiveness. More generalist males fledged more young. Our findings suggest that prior local knowledge facilitates diet specialization, and that more generalist diets could be adaptive for immigrants breeding in unknown environments. Aggressiveness was not part of the dispersal syndrome in our population, perhaps because high aggression levels are too costly to maintain in high density populations. Understanding the proximate causes and ultimate consequences of variation in dispersal syndromes requires now experimental manipulations of individual dispersal decisions."
X.ISI.000455323900012,Don't poke the bear: using tracking data to quantify behavioural syndromes in elusive wildlife,"Hertel, Anne G. and Leclerc, Martin and Warren, Dan and Pelletier, Fanie and Zedrosser, Andreas and Mueller, Thomas",ANIMAL BEHAVIOUR,0003-3472,147,NA,91-104,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2018.11.008,"Animal personality traits and the emergence of behavioural syndromes, i.e. between-individual correlation of behaviours, are commonly quantified from behavioural observations in controlled environments. Subjecting large and elusive wildlife to controlled test situations is, however, rarely possible, suggesting that ecologists should exploit alternative measures of behaviours for quantifying differences between individuals. Our goal was to test whether movement and space use data can be used to quantify behavioural syndromes in the wild. We quantified six behaviours from GPS and dual motion sensor tracking devices of 46 adult female brown bears followed in southcentral Sweden over the summer and early autumn. As well as daily travel distance, an indicator for activity, and daily displacement, an indicator for exploration, we quantified four behaviours that increase a bear's likelihood of encountering humans and could thus serve as indicators for boldness: diurnality, selection for roads and selection for two open habitat types, bogs and clearcuts, with low lateral cover. We tested (1) whether behaviours showed repeatable between-individual variation (animal personality) and (2) whether behaviours were correlated between individuals and thus formed a behavioural syndrome. Repeatability of behaviours ranged from 0.16 to 0.61 confirming between-individual variation in movement, activity and space use. A multivariate mixed model revealed significant positive correlations between travel distance, displacement and diurnality, suggesting the existence of an activity-exploration and potentially partial boldness syndrome in our bear population. Selection for exposed or human-frequented habitats were uncorrelated with the activity-exploration syndrome and with each other, albeit there was a trend for stronger road avoidance by bears that readily used clearcuts. We show that large tracking data sets can be used to quantify between-individual correlation in spatial behaviours. We suggest that delineating behavioural types from wildlife tracking data will be of increasing interest because of the importance of animal personality for ecological processes, wildlife conservation and human-wildlife coexistence. (C) 2018 The Authors. Published by Elsevier Ltd on behalf of The Association for the Study of Animal Behaviour."
X.ISI.000455323900013,Physiological differences between winter phenotypes of Siberian hamsters do not correlate with their behaviour,"Przybylska, Anna S. and Wojciechowski, Michal S. and Jefimow, Malgorzata",ANIMAL BEHAVIOUR,0003-3472,147,NA,105-114,2019,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2018.11.007,"Living in a seasonally changing environment requires periodic, reversible changes in animals' phenotypes to match variations in their abiotic and biotic environments. These changes may relate to temperature regulation, torpor use, basal metabolic rate, body mass or behaviour, all acting in concert to ensure the best adjustment to the environmental challenges. As winter approaches, many small mammals develop a winter phenotype that is qualitatively and quantitatively different from a summer one. However, there is a significant within-population polymorphism in winter phenotype. We hypothesized that winter phenotype is correlated with consistent between-individual differences in animal behaviour, i.e. animal personality, and energy metabolism. We measured basal metabolic rate (BMR) and behavioural traits in three winter phenotypes of Siberian hamsters, Phodopus sungorus, which were acclimated to summer-like and then to winter-like conditions: fully responding, nonresponding and partially responding to a short photoperiod. We found no differences in behavioural traits between hamsters of different winter phenotypes, but the seasonal increase in activity was lowest in full responders indicating their lower behavioural flexibility than partial responders and nonresponders. The same was true for BMR. While nonresponders and partial responders increased their BMR from summer to winter, full responders did not change it. We argue that different winter phenotypes are maintained in the population because they could be beneficial under different environmental conditions. We also suggest that within a population there is a continuum of winter phenotypes, which is not related to differences in animal personalities. This continuum allows for population maintenance despite environmental conditions changing over short and long timescales. (C) 2018 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000452570200009,How long does it take? Reliable personality assessment based on common behaviour in cotton-top tamarins (Saguinus oedipus),"Masilkova, Michaela and Weiss, Alexander and Konecna, Martina",BEHAVIOURAL PROCESSES,0376-6357,157,NA,59-67,2018,ELSEVIER SCIENCE BV,10.1016/j.beproc.2018.08.009,"Individual variation in behaviour has been shown to have important ecological and evolutionary consequences. Research on animal personality has therefore received considerable attention, yet some methodological issues remain unresolved. We tested whether assessing personality by coding common behaviours is as time-consuming method as some researchers believe it to be. Altogether, 300 hours of observation were collected on 20 captive cotton-top tamarins (Saguinus oedipus). We first examined the repeatability of behavioural indices that represented the behavioural repertoire of cotton-top tamarins. We then compared the personality structures, based on different lengths of observation time, of these behavioural indices. The minimum observational time necessary to obtain a stable personality structure was 5 to 7 hours per individual. This stable structure included two components: Extraversion and Confidence, which were similar to those described in great apes, Old World monkeys, and other New World monkeys. Our findings suggest that, at least in the case of cotton-top tamarins, behavioural coding over relatively short periods of time can be used to assess personality and that longer observation periods may yield diminishing returns."
X.ISI.000452570200015,"Personality in the longsnout seahorse, Hippocampus reidi Ginsburg, 1933: Are males shyer than females?","Freret-Meurer, Natalie V. and Alves, Maria Alice S.",BEHAVIOURAL PROCESSES,0376-6357,157,NA,106-110,2018,ELSEVIER SCIENCE BV,10.1016/j.beproc.2018.09.006,"Individual responses, particularly based on personality, can have important consequences for individual fitness, based upon success in exploring new habitats, feeding on novel foods, and aggressiveness in competitive interactions. We conducted laboratory experiments to analyze individual responses to different artificial conditions that could suit specific male and female personalities in the endangered seahorse, Hippocampus reidi. Our experiments with H. reidi evaluated individual responses to a new habitat, novel objects, level of inactivity and social interactions. We demonstrate that approximately half of the seahorses have a bold personality, readily inspecting new habitats and objects and sporadically presenting social approaches. The remaining shy individuals had high levels of inactivity and did not check novelties in their habitats. Although we expected that males would have shyer personalities when compared with females, due to their ecological role in the provision of parental care, we found no statistical difference between the sexes in terms of these aspects of personality. The similar frequency of both types of personality in males and females suggests that these features may be balanced and evolutionarily stable in the sampled population."
